season,date,league_id,league,team1,team2,spi1,spi2,prob1,prob2,probtie,proj_score1,proj_score2,importance1,importance2,score1,score2,xg1,xg2,nsxg1,nsxg2,adj_score1,adj_score2
2022,2023-04-22,1844,French Ligue 2,Pau,Guingamp,27.73,34.73,0.3666,0.3343,0.299,1.17,1.11,26.4,0.2,2,1,,,,,,
2022,2023-04-22,1844,French Ligue 2,Dijon FCO,Bastia,28.01,37.45,0.355,0.3467,0.2983,1.16,1.14,59.9,7.7,1,1,,,,,,
2022,2023-04-22,1844,French Ligue 2,Amiens,Valenciennes,29.06,26.64,0.3891,0.329,0.2819,1.32,1.2,5.9,67.5,0,2,,,,,,
2022,2023-04-22,1864,Portuguese Liga,Boavista,Rio Ave,44.97,49.59,0.3735,0.345,0.2815,1.15,1.1,0.0,0.0,3,2,2.62,0.78,1.26,0.47,3.15,2.1
2022,2023-04-22,1846,German 2. Bundesliga,Eintracht Braunschweig,1. FC Magdeburg,23.97,24.58,0.4154,0.3097,0.2749,1.53,1.28,27.6,34.0,1,2,0.95,0.76,1.49,1.02,1.05,2.1
2023,2023-04-22,5641,Argentina Primera Division,Lanus,Sarmiento,40.3,35.48,0.4902,0.2482,0.2616,1.55,1.03,3.0,0.2,2,1,2.79,1.26,0.57,1.31,2.1,0.84
2023,2023-04-22,5641,Argentina Primera Division,Arsenal Sarandi,Union Santa Fe,28.27,32.25,0.3717,0.3426,0.2857,1.22,1.16,0.0,0.0,2,1,1.49,1.4,1.21,1.32,2.1,1.05
2022,2023-04-22,1879,Swiss Raiffeisen Super League,Young Boys,Servette,65.53,33.95,0.659,0.1278,0.2132,2.09,0.79,0.0,79.3,6,1,,,,,,
2022,2023-04-22,1854,Italy Serie A,Sampdoria,Spezia,47.33,46.68,0.3701,0.3572,0.2727,1.32,1.29,3.2,66.4,1,1,2.05,2.52,1.8,2.74,1.05,1.05
2022,2023-04-22,1871,Spanish Segunda Division,UD Ibiza,Real Oviedo,25.52,34.14,0.3211,0.3624,0.3165,1.04,1.12,0.9,1.9,1,2,0.81,0.18,0.99,0.3,1.05,2.1
2022,2023-04-22,1849,Dutch Eredivisie,Vitesse,Excelsior,56.56,33.13,0.634,0.1514,0.2147,1.97,0.84,3.2,79.9,0,0,2.34,0.24,2.62,0.24,0.0,0.0
2023,2023-04-22,2105,Brasileiro Série A,Fluminense,Atlético Paranaense,60.43,51.63,0.5717,0.1949,0.2334,1.83,0.97,27.0,18.9,2,0,0.89,0.73,1.12,0.92,2.1,0.0
2022,2023-04-22,1843,French Ligue 1,Lens,AS Monaco,70.69,70.33,0.4516,0.3024,0.246,1.66,1.32,100.0,100.0,3,0,3.17,1.68,1.11,1.61,3.15,0.0
2022,2023-04-22,1869,Spanish Primera Division,Real Madrid,Celta Vigo,88.0,73.31,0.6789,0.1259,0.1953,2.26,0.86,17.2,1.4,2,0,1.65,1.04,3.03,1.16,2.1,0.0
2022,2023-04-22,1864,Portuguese Liga,Pacos Ferreira,FC Porto,39.61,75.75,0.0948,0.7346,0.1705,0.65,2.2,19.0,77.2,0,2,0.92,2.57,0.55,2.38,0.0,1.42
2023,2023-04-22,4582,National Women's Soccer League,Seattle Reign FC,Chicago Red Stars,56.83,52.17,0.5005,0.2353,0.2642,1.6,1.02,21.6,25.4,5,2,,,,,,
2023,2023-04-22,2105,Brasileiro Série A,Cuiaba,Bragantino,40.98,51.57,0.376,0.366,0.258,1.43,1.4,41.4,21.7,1,1,1.37,0.99,0.94,0.66,1.05,1.05
2023,2023-04-22,2105,Brasileiro Série A,São Paulo,América Mineiro,57.66,47.14,0.5671,0.197,0.2359,1.8,0.96,16.0,31.9,3,0,2.71,1.02,1.31,1.55,2.31,0.0
2023,2023-04-22,4582,National Women's Soccer League,Washington Spirit,Houston Dash,52.25,51.77,0.4602,0.2739,0.2659,1.56,1.15,23.1,24.3,0,0,,,,,,
2023,2023-04-22,2160,United Soccer League,Indy Eleven,Monterey Bay,10.99,10.98,0.4612,0.2619,0.2769,1.42,1.0,22.0,19.7,2,3,1.22,0.76,1.12,1.13,2.1,3.15
2022,2023-04-22,1975,Mexican Primera Division Torneo Clausura,Pachuca,Atlético San Luis,53.9,39.3,0.5742,0.1909,0.2349,1.81,0.94,8.1,38.3,2,1,2.56,0.64,2.15,1.17,2.1,1.05
2023,2023-04-22,1951,Major League Soccer,New England Revolution,Sporting Kansas City,40.57,38.37,0.5128,0.2116,0.2757,1.48,0.84,16.6,20.5,2,1,3.68,0.89,1.12,0.71,2.1,1.05
2023,2023-04-22,4582,National Women's Soccer League,Sky Blue FC,North Carolina FC,43.57,53.9,0.3541,0.3819,0.264,1.4,1.46,26.4,26.1,1,0,,,,,,
2023,2023-04-22,1951,Major League Soccer,New York City FC,FC Dallas,49.06,42.58,0.5654,0.1821,0.2526,1.67,0.83,15.0,13.3,3,1,1.93,1.53,1.16,1.1,3.15,1.05
2023,2023-04-22,1951,Major League Soccer,Charlotte FC,Columbus Crew,35.15,44.78,0.402,0.3355,0.2626,1.48,1.33,16.3,14.7,1,0,0.91,0.88,1.33,1.9,1.05,0.0
2023,2023-04-22,1951,Major League Soccer,Philadelphia Union,Toronto FC,52.38,41.57,0.6073,0.1679,0.2248,1.94,0.91,17.1,22.5,4,2,2.74,0.68,1.65,1.83,4.2,2.1
2023,2023-04-22,1951,Major League Soccer,Orlando City SC,DC United,40.45,32.36,0.5904,0.1684,0.2412,1.77,0.82,22.0,18.6,1,3,1.11,1.3,1.71,1.02,1.05,3.15
2023,2023-04-22,5641,Argentina Primera Division,Central Córdoba Santiago del Estero,Godoy Cruz,30.48,32.63,0.3875,0.3277,0.2848,1.25,1.13,0.1,0.3,0,2,0.71,0.46,0.9,0.99,0.0,1.65
2023,2023-04-22,1951,Major League Soccer,FC Cincinnati,Portland Timbers,46.26,37.49,0.5866,0.1922,0.2213,2.02,1.07,10.8,20.6,2,1,2.68,2.13,1.35,1.71,2.1,1.05
2023,2023-04-22,5641,Argentina Primera Division,Belgrano Cordoba,Newell's Old Boys,34.92,36.81,0.4007,0.2902,0.3091,1.13,0.92,2.4,1.0,1,0,1.27,0.39,0.8,0.71,1.05,0.0
2023,2023-04-22,2160,United Soccer League,Charleston Battery,Louisville City FC,15.23,27.33,0.2968,0.4449,0.2583,1.23,1.56,9.2,11.6,0,0,,,,,,
2023,2023-04-22,1951,Major League Soccer,Montreal Impact,New York Red Bulls,35.65,44.06,0.4026,0.3034,0.2941,1.25,1.04,19.0,24.2,2,0,1.11,1.4,0.15,1.7,1.58,0.0
2023,2023-04-22,2105,Brasileiro Série A,Cruzeiro,Grêmio,42.05,45.29,0.4439,0.3046,0.2514,1.6,1.29,41.9,33.5,1,0,1.7,0.65,1.94,0.81,1.05,0.0
2023,2023-04-22,2160,United Soccer League,Colorado Springs Switchbacks FC,New Mexico United,20.92,17.16,0.4979,0.2303,0.2718,1.49,0.92,14.2,21.0,2,1,1.31,0.79,1.07,0.92,2.1,1.05
2023,2023-04-22,1951,Major League Soccer,Houston Dynamo,Inter Miami CF,34.95,32.79,0.5305,0.2134,0.2561,1.65,0.95,23.9,17.2,1,0,0.58,2.29,2.12,1.73,1.05,0.0
2023,2023-04-22,2160,United Soccer League,San Antonio FC,Arizona United,25.17,24.91,0.4935,0.2408,0.2657,1.53,0.99,11.5,12.8,1,1,1.88,0.25,2.01,0.61,0.84,1.05
2023,2023-04-22,1951,Major League Soccer,Nashville SC,Los Angeles FC,42.05,57.32,0.3591,0.3551,0.2858,1.22,1.21,21.5,20.5,1,1,0.85,1.42,1.39,1.87,1.05,1.05
2022,2023-04-22,1975,Mexican Primera Division Torneo Clausura,Guadalajara,Cruz Azul,52.41,50.28,0.4734,0.2548,0.2718,1.45,0.99,10.9,2.4,2,1,1.14,0.72,0.92,1.51,2.1,1.05
2023,2023-04-22,2160,United Soccer League,Rio Grande Valley FC Toros,Memphis 901 FC,12.64,16.39,0.4216,0.2992,0.2792,1.36,1.1,20.7,19.9,0,3,0.62,2.7,0.51,1.73,0.0,2.72
2023,2023-04-22,1951,Major League Soccer,Colorado Rapids,St. Louis CITY SC,36.95,30.69,0.5704,0.1781,0.2515,1.68,0.82,21.9,20.1,1,1,3.17,1.34,2.52,0.77,1.05,1.05
2023,2023-04-22,2160,United Soccer League,El Paso Locomotive FC,Pittsburgh Riverhounds,16.25,15.69,0.4429,0.2717,0.2854,1.34,0.99,21.6,12.0,2,0,0.99,0.34,0.5,0.84,2.1,0.0
2023,2023-04-22,1951,Major League Soccer,Real Salt Lake,San Jose Earthquakes,31.72,38.69,0.4275,0.3178,0.2547,1.59,1.34,20.5,20.0,3,1,0.96,0.88,0.76,0.41,2.9,1.05
2023,2023-04-22,2160,United Soccer League,Sacramento Republic FC,Detroit City FC,23.69,10.74,0.5958,0.1405,0.2636,1.54,0.59,9.6,20.9,1,0,1.13,0.7,1.57,1.41,1.05,0.0
2023,2023-04-22,2160,United Soccer League,Orange County SC,Birmingham Legion FC,20.08,17.54,0.5039,0.2395,0.2566,1.62,1.04,20.0,9.6,1,2,0.77,0.79,2.0,0.43,1.05,2.1
2023,2023-04-22,1951,Major League Soccer,Seattle Sounders FC,Minnesota United FC,47.58,38.17,0.5915,0.1767,0.2319,1.87,0.91,8.4,17.8,1,0,0.84,0.79,1.29,0.94,1.05,0.0
2023,2023-04-22,1951,Major League Soccer,Los Angeles Galaxy,Austin FC,43.5,38.74,0.5529,0.2166,0.2305,1.93,1.13,23.3,21.4,2,0,1.92,0.99,2.24,1.01,2.1,0.0
2023,2023-04-22,4582,National Women's Soccer League,Portland Thorns,Racing Louisville FC,61.96,46.43,0.6133,0.1622,0.2245,1.97,0.9,18.1,23.6,2,0,,,,,,
2022,2023-04-22,1975,Mexican Primera Division Torneo Clausura,Club América,Pumas Unam,63.41,41.19,0.6368,0.1607,0.2026,2.15,0.98,20.4,77.7,1,1,1.5,0.78,2.49,0.85,0.84,1.05
2023,2023-04-22,1947,Japanese J League,Cerezo Osaka,Kashiwa Reysol,36.76,26.28,0.5386,0.2288,0.2327,1.63,0.97,28.2,14.4,1,0,,,,,,
2023,2023-04-22,1947,Japanese J League,Consadole Sapporo,Avispa Fukuoka,33.28,29.53,0.4362,0.3367,0.2271,1.61,1.39,13.7,16.0,2,2,,,,,,
2023,2023-04-22,1947,Japanese J League,Kyoto Purple Sanga,Sagan Tosu,29.48,27.2,0.421,0.3005,0.2785,1.18,0.95,10.5,9.3,2,3,,,,,,
2022,2023-04-22,1948,Australian A-League,Melbourne Victory,Macarthur FC,21.77,11.86,0.5931,0.1931,0.2137,1.9,0.98,0.0,1.7,2,1,2.81,1.11,1.99,1.57,2.1,1.05
2023,2023-04-22,1947,Japanese J League,Albirex Niigata,Kashima Antlers,26.65,37.0,0.2942,0.4749,0.2309,1.22,1.62,8.9,15.4,0,2,,,,,,
2023,2023-04-22,1947,Japanese J League,Nagoya Grampus Eight,Shonan Bellmare,39.36,29.11,0.5614,0.1801,0.2585,1.41,0.67,54.3,10.2,2,2,,,,,,
2023,2023-04-23,1947,Japanese J League,Kawasaki Frontale,Urawa Red Diamonds,44.9,48.88,0.3385,0.433,0.2285,1.38,1.59,44.3,66.1,1,1,,,,,,
2023,2023-04-23,1947,Japanese J League,Gamba Osaka,Yokohama FC,26.05,17.23,0.5206,0.2528,0.2266,1.69,1.1,31.9,48.3,1,1,,,,,,
2022,2023-04-23,1948,Australian A-League,Perth Glory,Adelaide United,14.02,22.51,0.3685,0.4006,0.2308,1.51,1.59,36.4,11.0,4,4,1.29,2.99,1.22,2.39,4.2,4.2
2022,2023-04-23,1866,Russian Premier Liga,Ural Sverdlovsk Oblast,Rostov,37.14,47.67,0.3007,0.4418,0.2576,1.21,1.52,16.7,66.8,1,3,,,,,,
2022,2023-04-23,1849,Dutch Eredivisie,FC Twente,Sparta,69.51,53.74,0.4954,0.2467,0.2579,1.57,1.03,0.0,0.0,3,3,1.33,2.54,2.28,1.67,3.15,3.15
2022,2023-04-23,1854,Italy Serie A,Empoli,Internazionale,51.73,77.44,0.1352,0.663,0.2017,0.84,2.12,4.5,79.9,0,3,0.61,1.35,1.11,2.11,0.0,2.56
2022,2023-04-23,1882,Turkish Turkcell Super Lig,Kasimpasa,Konyaspor,39.89,45.9,0.3993,0.334,0.2668,1.43,1.28,18.7,0.0,1,2,,,,,,
2022,2023-04-23,1843,French Ligue 1,Reims,Strasbourg,66.4,61.65,0.4463,0.2971,0.2566,1.55,1.22,0.0,56.3,0,2,1.47,1.37,1.71,1.35,0.0,2.1
2022,2023-04-23,1866,Russian Premier Liga,FK Nizhny Novgorod,Krylia Sovetov,30.29,37.63,0.3766,0.3403,0.2831,1.22,1.15,48.7,28.9,2,1,,,,,,
2022,2023-04-23,2412,English League Championship,West Bromwich Albion,Sunderland,49.06,44.71,0.5024,0.2475,0.2501,1.61,1.05,46.4,24.7,1,2,2.12,1.04,1.88,0.82,1.05,2.1
2022,2023-04-23,1846,German 2. Bundesliga,SV Sandhausen,SC Paderborn,18.89,39.07,0.2316,0.5124,0.256,1.13,1.79,34.1,14.6,2,2,0.88,1.6,0.88,1.33,2.1,2.1
2022,2023-04-23,1846,German 2. Bundesliga,Jahn Regensburg,1. FC Kaiserslautern,25.11,31.64,0.408,0.2985,0.2935,1.37,1.13,70.1,0.5,0,0,0.95,0.57,1.36,0.6,0.0,0.0
2022,2023-04-23,1846,German 2. Bundesliga,1. FC Heidenheim 1846,Holstein Kiel,36.43,34.67,0.5408,0.2182,0.241,1.96,1.17,92.7,0.0,3,0,2.08,0.68,1.85,0.43,3.03,0.0
2022,2023-04-23,1832,Belgian Jupiler League,St. Truidense,Antwerp,41.69,58.33,0.2181,0.4839,0.2979,0.75,1.27,0.0,56.1,0,1,,,,,,
2022,2023-04-23,1837,Danish SAS-Ligaen,AC Horsens,FC Midtjylland,27.45,50.43,0.2498,0.5067,0.2435,1.22,1.82,49.7,0.0,0,2,,,,,,
2022,2023-04-23,1869,Spanish Primera Division,Elche,Valencia,52.4,66.38,0.2577,0.4691,0.2732,1.06,1.53,0.2,62.7,0,2,0.82,1.04,1.29,0.67,0.0,2.1
2022,2023-04-23,1837,Danish SAS-Ligaen,Viborg,FC Nordsjaelland,43.81,47.08,0.3365,0.3844,0.279,1.25,1.35,5.5,81.1,1,0,,,,,,
2022,2023-04-23,1871,Spanish Segunda Division,Lugo,Málaga,21.09,29.86,0.2764,0.3946,0.329,0.88,1.11,0.0,53.9,0,2,0.46,1.19,1.16,1.41,0.0,2.1
2022,2023-04-23,1879,Swiss Raiffeisen Super League,Basel,FC Luzern,44.92,40.0,0.4663,0.255,0.2786,1.52,1.05,87.9,100.0,0,2,,,,,,
2022,2023-04-23,1827,Austrian T-Mobile Bundesliga,FK Austria Vienna,SK Austria Klagenfurt,50.52,34.17,0.4891,0.2817,0.2293,1.93,1.43,0.1,0.0,1,2,,,,,,
2022,2023-04-23,1849,Dutch Eredivisie,Go Ahead Eagles,Fortuna Sittard,49.38,40.46,0.5577,0.2167,0.2257,1.93,1.12,0.2,3.3,2,0,1.59,1.42,2.03,1.53,1.99,0.0
2022,2023-04-23,1849,Dutch Eredivisie,PSV,Ajax,72.21,77.19,0.4124,0.3679,0.2197,1.92,1.81,100.0,100.0,3,0,2.59,0.46,1.41,1.49,2.97,0.0
2022,2023-04-23,1827,Austrian T-Mobile Bundesliga,LASK Linz,Rapid Vienna,48.62,49.97,0.4042,0.3384,0.2574,1.51,1.36,7.4,0.1,3,1,,,,,,
2022,2023-04-23,1882,Turkish Turkcell Super Lig,Adana Demirspor,Kayserispor,57.51,42.27,0.4976,0.2649,0.2374,1.83,1.28,0.0,0.0,5,3,,,,,,
2022,2023-04-23,1843,French Ligue 1,AC Ajaccio,Brest,45.92,52.05,0.3267,0.3821,0.2912,1.08,1.2,0.3,48.3,0,0,0.3,0.52,0.83,2.01,0.0,0.0
2022,2023-04-23,1854,Italy Serie A,Udinese,Cremonese,62.57,49.03,0.5441,0.2204,0.2354,1.85,1.1,0.0,25.5,3,0,1.72,1.12,1.2,0.66,3.15,0.0
2022,2023-04-23,7921,FA Women's Super League,Liverpool Women,Brighton & Hove Albion,50.98,38.45,0.569,0.2092,0.2218,2.08,1.19,1.5,26.0,2,1,,,,,,
2022,2023-04-23,1843,French Ligue 1,Nantes,Troyes,54.13,42.0,0.6099,0.1656,0.2245,1.89,0.87,51.3,1.6,2,2,1.8,1.88,2.67,0.96,2.1,2.1
2022,2023-04-23,1854,Italy Serie A,Monza,Fiorentina,58.43,73.01,0.2911,0.4445,0.2645,1.17,1.51,0.0,1.1,3,2,1.78,1.37,1.15,1.3,3.15,2.1
2022,2023-04-23,7921,FA Women's Super League,Reading,Everton Ladies,41.27,53.3,0.3929,0.336,0.2711,1.43,1.3,62.6,0.0,2,3,,,,,,
2022,2023-04-23,7921,FA Women's Super League,Tottenham Women,Aston Villa,47.93,54.78,0.4001,0.3333,0.2666,1.48,1.33,13.5,0.0,3,3,,,,,,
2022,2023-04-23,2411,Barclays Premier League,Newcastle,Tottenham Hotspur,80.5,74.32,0.5475,0.2263,0.2262,1.85,1.11,93.1,50.4,6,1,3.75,1.12,2.8,0.4,6.3,1.05
2022,2023-04-23,1843,French Ligue 1,Lorient,Toulouse,54.07,58.29,0.3951,0.3475,0.2575,1.47,1.36,0.0,1.6,0,1,0.61,1.24,0.84,1.23,0.0,1.05
2022,2023-04-23,1843,French Ligue 1,Nice,Clermont Foot,65.31,57.63,0.4335,0.2749,0.2916,1.27,0.95,0.0,0.0,1,2,1.42,1.04,1.27,1.21,1.05,2.1
2022,2023-04-23,1983,South African ABSA Premier League,Sekhukhune United,Kaizer Chiefs,11.43,19.09,0.3069,0.3487,0.3444,0.96,1.04,0.3,29.3,1,0,,,,,,
2022,2023-04-23,2411,Barclays Premier League,AFC Bournemouth,West Ham United,59.78,72.3,0.3104,0.4347,0.2549,1.21,1.48,13.3,14.0,0,4,1.3,2.45,2.18,1.56,0.0,4.17
2023,2023-04-23,1874,Swedish Allsvenskan,Kalmar FF,Halmstads BK,32.4,18.1,0.6009,0.152,0.2471,1.74,0.74,22.8,30.4,2,0,,,,,,
2023,2023-04-23,1874,Swedish Allsvenskan,Djurgardens IF,IFK Goteborg,36.5,24.59,0.5628,0.1859,0.2513,1.73,0.88,23.8,28.2,1,0,,,,,,
2022,2023-04-23,1845,German Bundesliga,SC Freiburg,Schalke 04,65.19,60.73,0.5055,0.2267,0.2678,1.57,0.96,90.8,75.5,4,0,2.87,0.4,2.31,0.59,3.89,0.0
2022,2023-04-23,1866,Russian Premier Liga,Terek Grozny,Sochi,47.17,41.88,0.5071,0.2481,0.2449,1.69,1.11,1.7,0.6,1,0,,,,,,
2023,2023-04-23,2105,Brasileiro Série A,Internacional,Flamengo,57.69,71.39,0.2917,0.4605,0.2478,1.27,1.66,21.6,64.0,2,1,0.95,2.04,1.16,1.24,2.1,1.05
2022,2023-04-23,1837,Danish SAS-Ligaen,Brondby,Randers FC,40.72,38.99,0.4135,0.3145,0.272,1.45,1.23,0.0,0.4,0,4,,,,,,
2023,2023-04-23,5641,Argentina Primera Division,San Lorenzo,Platense,44.8,34.68,0.5495,0.16,0.2905,1.35,0.59,19.6,0.5,1,0,0.37,0.32,0.97,0.82,1.05,0.0
2022,2023-04-23,1856,Italy Serie B,Ternana,F.B.C Unione Venezia,29.33,32.96,0.3712,0.31,0.3187,1.28,1.14,4.3,13.4,1,4,,,,,,
2022,2023-04-23,1856,Italy Serie B,Pisa,Bari,37.35,40.63,0.3906,0.2745,0.3349,1.22,0.97,33.0,25.5,1,2,,,,,,
2022,2023-04-23,1869,Spanish Primera Division,Barcelona,Atletico Madrid,86.86,81.5,0.546,0.191,0.2629,1.63,0.85,36.6,6.8,1,0,1.86,0.95,2.26,1.44,1.05,0.0
2022,2023-04-23,1879,Swiss Raiffeisen Super League,FC Lugano,FC Sion,37.3,28.88,0.5278,0.2205,0.2517,1.8,1.08,27.3,21.3,2,0,,,,,,
2022,2023-04-23,1864,Portuguese Liga,Portimonense,Gil Vicente,45.45,51.19,0.3764,0.3582,0.2654,1.26,1.22,0.8,0.1,1,0,0.8,1.85,0.77,1.26,1.05,0.0
2022,2023-04-23,1884,Greek Super League,Volos NFC,Aris Salonika,27.77,42.98,0.3339,0.396,0.2701,1.26,1.4,0.0,0.0,0,3,,,,,,
2022,2023-04-23,1879,Swiss Raiffeisen Super League,FC Zurich,St Gallen,39.78,42.34,0.3887,0.3571,0.2542,1.64,1.57,9.8,41.2,1,0,,,,,,
2022,2023-04-23,1849,Dutch Eredivisie,Feyenoord,FC Utrecht,75.16,55.67,0.6981,0.1188,0.1831,2.27,0.82,25.0,0.0,3,1,2.36,0.69,1.28,0.57,2.86,1.05
2022,2023-04-23,1827,Austrian T-Mobile Bundesliga,SK Sturm Graz,FC Salzburg,57.88,73.04,0.2538,0.469,0.2772,0.97,1.43,52.2,52.2,0,2,,,,,,
2023,2023-04-23,1859,Norwegian Tippeligaen,Sarpsborg,Odd BK,31.9,33.05,0.4584,0.2749,0.2667,1.64,1.22,15.8,11.6,0,0,,,,,,
2023,2023-04-23,1859,Norwegian Tippeligaen,Tromso,Viking FK,28.98,32.37,0.4508,0.2794,0.2698,1.6,1.21,20.5,16.4,1,1,,,,,,
2023,2023-04-23,1859,Norwegian Tippeligaen,Hamarkamaratene,Stromsgodset,22.98,27.12,0.4482,0.2779,0.2739,1.56,1.18,41.7,27.7,2,0,,,,,,
2023,2023-04-23,1859,Norwegian Tippeligaen,Stabaek,Haugesund,22.43,26.56,0.442,0.27,0.288,1.44,1.07,44.4,31.6,3,0,,,,,,
2023,2023-04-23,1859,Norwegian Tippeligaen,Aalesund,Bodo/Glimt,23.71,61.14,0.1418,0.641,0.2171,0.88,2.11,36.4,74.9,0,3,,,,,,
2023,2023-04-23,1859,Norwegian Tippeligaen,Rosenborg,Sandefjord,48.52,18.1,0.7899,0.068,0.1421,2.78,0.71,34.6,40.3,1,1,,,,,,
2022,2023-04-23,1843,French Ligue 1,Montpellier,Stade Rennes,56.44,70.27,0.3007,0.4397,0.2596,1.21,1.52,3.1,10.9,1,0,0.75,1.44,0.95,2.52,1.05,0.0
2023,2023-04-23,1874,Swedish Allsvenskan,IK Sirius,BK Hacken,19.83,41.57,0.2258,0.5317,0.2425,1.12,1.84,29.4,51.9,1,4,,,,,,
2022,2023-04-23,2417,Scottish Premiership,Aberdeen,Rangers,39.22,69.63,0.2155,0.5799,0.2046,1.32,2.25,0.0,1.0,2,0,,,,,,
2022,2023-04-23,1983,South African ABSA Premier League,SuperSport United,AmaZulu,20.69,14.22,0.5427,0.1474,0.3099,1.39,0.58,69.2,10.4,2,1,,,,,,
2022,2023-04-23,1845,German Bundesliga,Bayer Leverkusen,RB Leipzig,77.71,77.46,0.4183,0.3188,0.2629,1.53,1.31,52.9,85.8,2,0,1.05,2.44,0.43,2.2,1.56,0.0
2022,2023-04-23,1882,Turkish Turkcell Super Lig,Hatayspor,Ankaragucu,20.01,34.63,0.2659,0.4716,0.2625,1.1,1.56,40.7,62.0,0,3,,,,,,
2022,2023-04-23,1882,Turkish Turkcell Super Lig,Gazisehir Gaziantep,Alanyaspor,28.4,37.19,0.3814,0.3728,0.2459,1.58,1.56,67.4,44.0,0,3,,,,,,
2022,2023-04-23,1882,Turkish Turkcell Super Lig,Galatasaray,Fatih Karagümrük,66.01,48.84,0.7166,0.1179,0.1655,2.61,0.98,77.7,0.0,3,3,,,,,,
2022,2023-04-23,1854,Italy Serie A,AC Milan,Lecce,75.05,56.88,0.6773,0.1039,0.2189,1.84,0.56,88.5,25.4,2,0,1.02,1.17,1.61,1.12,2.0,0.0
2022,2023-04-23,1837,Danish SAS-Ligaen,AGF Aarhus,FC Copenhagen,40.2,60.73,0.195,0.5147,0.2903,0.75,1.4,5.0,74.4,0,0,,,,,,
2022,2023-04-23,1866,Russian Premier Liga,CSKA Moscow,Lokomotiv Moscow,57.95,47.06,0.6337,0.1569,0.2093,2.03,0.9,72.9,0.7,1,1,,,,,,
2022,2023-04-23,1871,Spanish Segunda Division,Mirandes,Burgos,29.37,28.39,0.4562,0.2452,0.2986,1.36,0.91,24.2,5.7,2,1,0.79,0.24,1.17,0.87,2.1,1.05
2022,2023-04-23,1832,Belgian Jupiler League,OH Leuven,Standard Liege,43.17,49.2,0.3774,0.372,0.2505,1.48,1.46,0.0,0.0,3,2,,,,,,
2022,2023-04-23,1832,Belgian Jupiler League,SV Zulte Waregem,Cercle Brugge,28.18,47.48,0.3154,0.4655,0.2192,1.62,2.0,100.0,0.0,2,3,,,,,,
2022,2023-04-23,1832,Belgian Jupiler League,KAA Gent,KV Oostende,59.84,21.07,0.8398,0.0463,0.1139,2.81,0.53,12.7,0.0,1,2,,,,,,
2022,2023-04-23,1832,Belgian Jupiler League,KV Kortrijk,Union Saint Gilloise,30.28,58.6,0.1461,0.657,0.197,0.91,2.17,0.0,66.8,2,4,,,,,,
2022,2023-04-23,1832,Belgian Jupiler League,Club Brugge,Eupen,57.71,23.99,0.7441,0.0937,0.1622,2.43,0.74,1.3,62.4,7,0,,,,,,
2022,2023-04-23,1832,Belgian Jupiler League,Anderlecht,KV Mechelen,53.9,31.58,0.5258,0.2355,0.2386,1.77,1.11,0.0,0.0,2,3,,,,,,
2022,2023-04-23,1832,Belgian Jupiler League,Sporting de Charleroi,Genk,44.67,62.79,0.2167,0.5633,0.2201,1.16,1.99,0.0,86.6,2,2,,,,,,
2022,2023-04-23,1871,Spanish Segunda Division,Racing Santander,Granada,30.11,40.8,0.2755,0.4285,0.296,1.02,1.35,46.7,100.0,1,0,0.49,0.58,1.04,0.4,1.05,0.0
2022,2023-04-23,1869,Spanish Primera Division,Mallorca,Getafe,65.18,65.36,0.3925,0.2739,0.3336,1.07,0.84,4.1,33.8,3,1,1.88,0.16,0.66,0.63,2.63,1.05
2022,2023-04-23,1864,Portuguese Liga,Santa Clara,Chaves,38.12,49.24,0.3295,0.399,0.2714,1.12,1.26,9.7,0.0,1,1,1.27,1.33,1.7,1.66,1.05,1.05
2022,2023-04-23,1864,Portuguese Liga,Benfica,Estoril Praia,79.09,39.67,0.882,0.0271,0.0909,2.85,0.36,100.0,22.0,1,0,3.06,0.2,1.91,0.56,1.05,0.0
2022,2023-04-23,1884,Greek Super League,PAOK Salonika,Panathinaikos,51.92,48.4,0.3671,0.2978,0.3351,0.99,0.86,29.2,100.0,1,2,,,,,,
2023,2023-04-23,1859,Norwegian Tippeligaen,Lillestrom,Molde,35.53,54.84,0.27,0.4711,0.2589,1.26,1.73,11.5,40.7,2,1,,,,,,
2022,2023-04-23,1845,German Bundesliga,Borussia Monchengladbach,1. FC Union Berlin,67.56,65.49,0.3979,0.3249,0.2772,1.38,1.22,0.0,93.4,0,1,0.49,1.26,1.79,0.96,0.0,1.05
2022,2023-04-23,7921,FA Women's Super League,Manchester City Women,West Ham United Ladies,74.67,45.58,0.8252,0.042,0.1328,2.53,0.41,100.0,0.1,6,2,,,,,,
2022,2023-04-23,1884,Greek Super League,Olympiacos,AEK Athens,61.04,54.79,0.5159,0.2189,0.2652,1.56,0.92,100.0,100.0,1,3,,,,,,
2022,2023-04-23,1849,Dutch Eredivisie,AZ,RKC,63.95,46.62,0.65,0.15,0.2,2.15,0.93,5.6,0.0,3,0,2.27,0.49,1.75,0.41,3.15,0.0
2022,2023-04-23,1975,Mexican Primera Division Torneo Clausura,Toluca,FC Juárez,51.78,36.77,0.5936,0.1746,0.2319,1.82,0.87,10.1,23.4,1,1,2.47,1.01,1.77,0.88,1.05,1.05
2023,2023-04-23,5641,Argentina Primera Division,Rosario Central,Boca Juniors,37.69,46.13,0.3483,0.3727,0.279,1.21,1.26,4.7,0.9,2,2,0.98,0.92,0.98,0.84,2.1,2.1
